"","AAV2020","CODGEO","LIBAAV2020","CATEAAV2020","DEP","REG","TAAV2017","TDAAV2017","NB_COM"
"5356","000","16194","Commune hors attraction des villes","30","16","75","0","00",8932
"5357","000","16195","Commune hors attraction des villes","30","16","75","0","00",8932
"5358","000","76162","Commune hors attraction des villes","30","76","28","0","00",8932
"5359","000","40169","Commune hors attraction des villes","30","40","75","0","00",8932
"5360","000","76164","Commune hors attraction des villes","30","76","28","0","00",8932
"5361","000","67029","Commune hors attraction des villes","30","67","44","0","00",8932
"5362","000","40173","Commune hors attraction des villes","30","40","75","0","00",8932
"5363","000","16203","Commune hors attraction des villes","30","16","75","0","00",8932
"5364","000","16204","Commune hors attraction des villes","30","16","75","0","00",8932
"5365","000","40176","Commune hors attraction des villes","30","40","75","0","00",8932
"5366","000","58277","Commune hors attraction des villes","30","58","27","0","00",8932
"5367","000","16207","Commune hors attraction des villes","30","16","75","0","00",8932
"5368","000","16208","Commune hors attraction des villes","30","16","75","0","00",8932
"5369","000","51368","Commune hors attraction des villes","30","51","44","0","00",8932
"5370","000","25299","Commune hors attraction des villes","30","25","27","0","00",8932
"5371","000","40182","Commune hors attraction des villes","30","40","75","0","00",8932
"5372","000","16212","Commune hors attraction des villes","30","16","75","0","00",8932
"5373","000","16213","Commune hors attraction des villes","30","16","75","0","00",8932
"5374","000","16215","Commune hors attraction des villes","30","16","75","0","00",8932
"5375","000","16216","Commune hors attraction des villes","30","16","75","0","00",8932
"5376","000","40187","Commune hors attraction des villes","30","40","75","0","00",8932
"5377","000","25307","Commune hors attraction des villes","30","25","27","0","00",8932
"5378","000","54163","Commune hors attraction des villes","30","54","44","0","00",8932
"5379","000","71568","Commune hors attraction des villes","30","71","27","0","00",8932
"5380","000","16222","Commune hors attraction des villes","30","16","75","0","00",8932
"5381","000","71571","Commune hors attraction des villes","30","71","27","0","00",8932
"5382","000","34194","Commune hors attraction des villes","30","34","76","0","00",8932
"5383","000","16225","Commune hors attraction des villes","30","16","75","0","00",8932
"5384","000","64204","Commune hors attraction des villes","30","64","75","0","00",8932
"5385","000","32103","Commune hors attraction des villes","30","32","76","0","00",8932
"5386","000","2B283","Commune hors attraction des villes","30","2B","94","0","00",8932
"5387","000","71578","Commune hors attraction des villes","30","71","27","0","00",8932
"5388","000","16231","Commune hors attraction des villes","30","16","75","0","00",8932
"5389","000","25320","Commune hors attraction des villes","30","25","27","0","00",8932
"5390","000","40201","Commune hors attraction des villes","30","40","75","0","00",8932
"5391","000","97314","Commune hors attraction des villes","30","973","03","0","00",8932
"5392","000","40203","Commune hors attraction des villes","30","40","75","0","00",8932
"5393","000","16237","Commune hors attraction des villes","30","16","75","0","00",8932
"5394","000","67066","Commune hors attraction des villes","30","67","44","0","00",8932
"5395","000","25325","Commune hors attraction des villes","30","25","27","0","00",8932
"5396","000","16240","Commune hors attraction des villes","30","16","75","0","00",8932
"5397","000","97360","Commune hors attraction des villes","30","973","03","0","00",8932
"5398","000","58309","Commune hors attraction des villes","30","58","27","0","00",8932
"5399","000","40210","Commune hors attraction des villes","30","40","75","0","00",8932
"5400","000","51404","Commune hors attraction des villes","30","51","44","0","00",8932
"5401","000","16245","Commune hors attraction des villes","30","16","75","0","00",8932
"5402","000","16246","Commune hors attraction des villes","30","16","75","0","00",8932
"5403","000","16248","Commune hors attraction des villes","30","16","75","0","00",8932
"5404","000","40214","Commune hors attraction des villes","30","40","75","0","00",8932
"5405","000","64223","Commune hors attraction des villes","30","64","75","0","00",8932
"5406","000","54191","Commune hors attraction des villes","30","54","44","0","00",8932
"5407","000","16252","Commune hors attraction des villes","30","16","75","0","00",8932
"5408","000","16253","Commune hors attraction des villes","30","16","75","0","00",8932
"5409","000","19210","Commune hors attraction des villes","30","19","75","0","00",8932
"5410","000","16255","Commune hors attraction des villes","30","16","75","0","00",8932
"5411","000","25343","Commune hors attraction des villes","30","25","27","0","00",8932
"5412","000","25344","Commune hors attraction des villes","30","25","27","0","00",8932
"5413","000","16260","Commune hors attraction des villes","30","16","75","0","00",8932
"5414","000","16261","Commune hors attraction des villes","30","16","75","0","00",8932
"5415","000","40225","Commune hors attraction des villes","30","40","75","0","00",8932
"5416","000","16264","Commune hors attraction des villes","30","16","75","0","00",8932
"5417","000","34229","Commune hors attraction des villes","30","34","76","0","00",8932
"5418","000","56218","Commune hors attraction des villes","30","56","53","0","00",8932
"5419","000","80713","Commune hors attraction des villes","30","80","32","0","00",8932
"5420","000","34232","Commune hors attraction des villes","30","34","76","0","00",8932
"5421","000","19223","Commune hors attraction des villes","30","19","75","0","00",8932
"5422","000","64242","Commune hors attraction des villes","30","64","75","0","00",8932
"5423","000","97424","Commune hors attraction des villes","30","974","04","0","00",8932
"5424","000","16275","Commune hors attraction des villes","30","16","75","0","00",8932
"5425","000","32144","Commune hors attraction des villes","30","32","76","0","00",8932
"5426","000","54211","Commune hors attraction des villes","30","54","44","0","00",8932
"5427","000","73047","Commune hors attraction des villes","30","73","84","0","00",8932
"5428","000","45332","Commune hors attraction des villes","30","45","24","0","00",8932
"5429","000","61211","Commune hors attraction des villes","30","61","28","0","00",8932
"5430","000","40242","Commune hors attraction des villes","30","40","75","0","00",8932
"5431","000","40243","Commune hors attraction des villes","30","40","75","0","00",8932
"5432","000","67104","Commune hors attraction des villes","30","67","44","0","00",8932
"5433","000","32151","Commune hors attraction des villes","30","32","76","0","00",8932
"5434","000","16286","Commune hors attraction des villes","30","16","75","0","00",8932
"5435","000","51443","Commune hors attraction des villes","30","51","44","0","00",8932
"5436","000","72039","Commune hors attraction des villes","30","72","52","0","00",8932
"5437","000","16290","Commune hors attraction des villes","30","16","75","0","00",8932
"5438","000","80737","Commune hors attraction des villes","30","80","32","0","00",8932
"5439","000","89062","Commune hors attraction des villes","30","89","27","0","00",8932
"5440","000","16293","Commune hors attraction des villes","30","16","75","0","00",8932
"5441","000","25377","Commune hors attraction des villes","30","25","27","0","00",8932
"5442","000","16297","Commune hors attraction des villes","30","16","75","0","00",8932
"5443","000","85231","Commune hors attraction des villes","30","85","52","0","00",8932
"5444","000","60503","Commune hors attraction des villes","30","60","32","0","00",8932
"5445","000","64265","Commune hors attraction des villes","30","64","75","0","00",8932
"5446","000","59045","Commune hors attraction des villes","30","59","32","0","00",8932
"5447","000","64267","Commune hors attraction des villes","30","64","75","0","00",8932
"5448","000","25384","Commune hors attraction des villes","30","25","27","0","00",8932
"5449","000","16306","Commune hors attraction des villes","30","16","75","0","00",8932
"5450","000","64271","Commune hors attraction des villes","30","64","75","0","00",8932
"5451","000","16308","Commune hors attraction des villes","30","16","75","0","00",8932
"5452","000","67125","Commune hors attraction des villes","30","67","44","0","00",8932
"5453","000","32173","Commune hors attraction des villes","30","32","76","0","00",8932
"5454","000","16315","Commune hors attraction des villes","30","16","75","0","00",8932
"5455","000","25391","Commune hors attraction des villes","30","25","27","0","00",8932
"5456","000","16317","Commune hors attraction des villes","30","16","75","0","00",8932
"5457","000","16318","Commune hors attraction des villes","30","16","75","0","00",8932
"5458","000","72064","Commune hors attraction des villes","30","72","52","0","00",8932
"5459","000","64281","Commune hors attraction des villes","30","64","75","0","00",8932
"5460","000","51470","Commune hors attraction des villes","30","51","44","0","00",8932
"5461","000","19264","Commune hors attraction des villes","30","19","75","0","00",8932
"5462","000","25400","Commune hors attraction des villes","30","25","27","0","00",8932
"5463","000","16329","Commune hors attraction des villes","30","16","75","0","00",8932
"5464","000","40276","Commune hors attraction des villes","30","40","75","0","00",8932
"5465","000","32186","Commune hors attraction des villes","30","32","76","0","00",8932
"5466","000","19270","Commune hors attraction des villes","30","19","75","0","00",8932
"5467","000","64287","Commune hors attraction des villes","30","64","75","0","00",8932
"5468","000","67140","Commune hors attraction des villes","30","67","44","0","00",8932
"5469","000","25408","Commune hors attraction des villes","30","25","27","0","00",8932
"5470","000","48158","Commune hors attraction des villes","30","48","76","0","00",8932
"5471","000","67143","Commune hors attraction des villes","30","67","44","0","00",8932
"5472","000","48161","Commune hors attraction des villes","30","48","76","0","00",8932
"5473","000","64295","Commune hors attraction des villes","30","64","75","0","00",8932
"5474","000","16342","Commune hors attraction des villes","30","16","75","0","00",8932
"5475","000","16343","Commune hors attraction des villes","30","16","75","0","00",8932
"5476","000","16345","Commune hors attraction des villes","30","16","75","0","00",8932
"5477","000","16346","Commune hors attraction des villes","30","16","75","0","00",8932
"5478","000","25419","Commune hors attraction des villes","30","25","27","0","00",8932
"5479","000","35339","Commune hors attraction des villes","30","35","53","0","00",8932
"5480","000","18199","Commune hors attraction des villes","30","18","24","0","00",8932
"5481","000","74203","Commune hors attraction des villes","30","74","84","0","00",8932
"5482","000","25424","Commune hors attraction des villes","30","25","27","0","00",8932
"5483","000","16352","Commune hors attraction des villes","30","16","75","0","00",8932
"5484","000","25426","Commune hors attraction des villes","30","25","27","0","00",8932
"5485","000","40295","Commune hors attraction des villes","30","40","75","0","00",8932
